word,meaning,proposed_domain,confidence,reason
"deceptive","欺骗性的， 导致误解的","action","0.2","keyword rule did not produce a confident match"
"cookout","野外烧烤宴会","control","0.2","keyword rule did not produce a confident match"
"somber","昏暗的； 忧郁的","cognition","0.2","keyword rule did not produce a confident match"
"equitable","公平的， 公正的","society","0.2","keyword rule did not produce a confident match"
"inconspicuous","不引人瞩目的， 不显眼的","time","0.2","keyword rule did not produce a confident match"
"chromosome","染色体","control","0.2","keyword rule did not produce a confident match"
"confession","供认， 招供， 坦白； 供词； 承认 | 供认， 承认， 招供","quantity","0.2","keyword rule did not produce a confident match"
"meridian","子午线， 经线","expression","0.2","keyword rule did not produce a confident match"
"allay","减轻， 减少 | 减轻， 减少； 使安静 | v.减轻，缓和","change","0.2","keyword rule did not produce a confident match"
"retrieval","数据检索； 取回， 索回","relation","0.2","keyword rule did not produce a confident match"
"conceivable","可能的； 可信的， 可想象的 | 可能的， 想得到的， 可想像的","state","0.2","keyword rule did not produce a confident match"
"synchronize","同步， 同时发生","cognition","0.2","keyword rule did not produce a confident match"
"sequoia","美洲杉， 红杉","change","0.2","keyword rule did not produce a confident match"
"tributary","支流；","relation","0.2","keyword rule did not produce a confident match"
"clog","堵塞，阻塞 | 障碍 | 阻碍物；阻碍","expression","0.2","keyword rule did not produce a confident match"
"amenity","生活设施；便利设施 | 宜人； 生活福利设施， 便利设施 | n.礼仪；使人感到舒适的事物","change","0.2","keyword rule did not produce a confident match"
"bequeath","遗赠； 流传","state","0.2","keyword rule did not produce a confident match"
"brag","吹嘘， 自夸， 自吹自擂 | 吹牛","control","0.2","keyword rule did not produce a confident match"
"chimpanzee","黑猩猩","control","0.2","keyword rule did not produce a confident match"
"finch","雀类","control","0.2","keyword rule did not produce a confident match"
"rigor","严格； 严酷 | 严格， 严厉 | 严厉；精确；苛刻；僵硬","state","0.2","keyword rule did not produce a confident match"
"impel","驱使， 促使","state","0.2","keyword rule did not produce a confident match"
"photodissociation","光解","state","0.2","keyword rule did not produce a confident match"
"adamant","坚定不移的， 坚决的； 固执的 | 坚定不移的， 固执的 | a.强硬的；固执的","judgment","0.2","keyword rule did not produce a confident match"
"hydraulic","水力的， 液压的； 液压驱动的； 与水力系统有关的 | 水力的； 水压的","action","0.2","keyword rule did not produce a confident match"
"meteorite","陨石","relation","0.2","keyword rule did not produce a confident match"
"scruffy","不整洁的， 邋遢的","relation","0.2","keyword rule did not produce a confident match"
"sumptuous","奢华的， 豪华的 | 奢侈的， 豪华的 | a.豪华的，奢侈的","economy","0.2","keyword rule did not produce a confident match"
"varied","各式各样的","quantity","0.2","keyword rule did not produce a confident match"
"imbibe","喝； 吸收， 接受 | 吸收 | v.饮；吸入","control","0.2","keyword rule did not produce a confident match"
"impermeable","不可渗透的， 不透水的","change","0.2","keyword rule did not produce a confident match"
"solvent","有溶解力的； 有偿付能力的 | 溶剂 | 有溶解力的， 溶剂的； 有偿付能力的","quantity","0.2","keyword rule did not produce a confident match"
"nude","裸体的","society","0.2","keyword rule did not produce a confident match"
"continuation","延长， 延续， 持续； 延长物， 扩建物； 延续部分 | 继续；续集；延长；附加部分；扩建物","quantity","0.2","keyword rule did not produce a confident match"
"monogamous","一夫一妻制的； 单配的","expression","0.2","keyword rule did not produce a confident match"
"crippling","令人震惊的； 严重损害身体的； 极其有害的","society","0.2","keyword rule did not produce a confident match"
"arduous","费力的， 艰巨的 | 费力的； 艰巨的 | 难以做到的，费劲的","change","0.2","keyword rule did not produce a confident match"
"recoup","收回， 弥补 | 收回；恢复；偿还；扣除","judgment","0.2","keyword rule did not produce a confident match"
"aquifer","含水土层","action","0.2","keyword rule did not produce a confident match"
"copilot","副驾驶员","judgment","0.2","keyword rule did not produce a confident match"
"frigid","寒冷的； 冷淡的 | 寒冷的； 冷淡的， 缺乏性感的 | a.寒冷的；死板的","action","0.2","keyword rule did not produce a confident match"
"bellows","风箱","control","0.2","keyword rule did not produce a confident match"
"charisma","超凡魅力； 感召力； 号召力 | n.(大众爱戴的)领袖气质；魅力 | 魅力，吸引力：charm","cognition","0.2","keyword rule did not produce a confident match"
"pancreas","胰腺","action","0.2","keyword rule did not produce a confident match"
"patriarchic","家长的， 族长的； 德高望重的","time","0.2","keyword rule did not produce a confident match"
"mimic","模仿的， 模拟的 | 模仿；像 | 模仿者；小丑","quantity","0.2","keyword rule did not produce a confident match"
"incessant","不断的， 不停的","society","0.2","keyword rule did not produce a confident match"
"ooze","渗出，慢慢流出；洋溢着，充满 | 泥浆； 缓慢渗出","expression","0.2","keyword rule did not produce a confident match"
"renown","名望， 声誉","action","0.2","keyword rule did not produce a confident match"
"diffusion","散布， 扩散； 传播 | 扩散， 传播","state","0.2","keyword rule did not produce a confident match"
"liquefy","溶解， 液化","quantity","0.2","keyword rule did not produce a confident match"
"digression","离题， 扯到枝节上； 题外话， 枝节内容 | 离题","quantity","0.2","keyword rule did not produce a confident match"
"melanin","黑色素","society","0.2","keyword rule did not produce a confident match"
"disinterest","无兴趣， 冷漠； 客观， 公正","time","0.2","keyword rule did not produce a confident match"
"lunge","猛冲， 猛扑","quantity","0.2","keyword rule did not produce a confident match"
"fraudulent","欺诈的， 欺骗性的","relation","0.2","keyword rule did not produce a confident match"
"approximation","接近； 近似值 | 近似值 | [数] 近似法；接近；[数] 近似值","change","0.2","keyword rule did not produce a confident match"
"soloist","独奏者， 独唱者， 单独表演者","expression","0.2","keyword rule did not produce a confident match"
"disconcert","使惊慌， 使不安； 使困惑 | v.使…尴尬 | 使不安：disturb","relation","0.2","keyword rule did not produce a confident match"
"paradigm","范例， 典范 | 范例 | n.范例，示范","economy","0.2","keyword rule did not produce a confident match"
"incursion","袭击， 突然入侵； 介入 | 入侵","relation","0.2","keyword rule did not produce a confident match"
"balk","畏缩； 阻止； 妨碍 | 障碍 | 犹豫不决； 畏缩不前； 阻止， 妨碍","relation","0.2","keyword rule did not produce a confident match"
"electrode","电极","change","0.2","keyword rule did not produce a confident match"
"bald","光秃的， 秃头的； 简单的， 单调的","state","0.2","keyword rule did not produce a confident match"
"oratorio","清唱剧， 宗教剧","change","0.2","keyword rule did not produce a confident match"
"mania","躁狂； 狂热； 癖好 | n.癫狂；狂热 | 热衷，狂热：intense enthusiasm","relation","0.2","keyword rule did not produce a confident match"
"poetic","诗歌的； 诗意的","society","0.2","keyword rule did not produce a confident match"
"opposed","反对的； 截然不同的","judgment","0.2","keyword rule did not produce a confident match"
"apportionment","分派， 分摊， 分配","society","0.2","keyword rule did not produce a confident match"
"tyrannical","专制的， 残暴的， 专横的","economy","0.2","keyword rule did not produce a confident match"
"fortify","支持， 给…以勇气； 加强， 增强； 筑防御工事于 | 在…设要塞， 在…建防御工事； 加强 | v.加强防卫","change","0.2","keyword rule did not produce a confident match"
"opal","蛋白石","society","0.2","keyword rule did not produce a confident match"
"rayon","人造丝， 人造纤维","expression","0.2","keyword rule did not produce a confident match"
"devoid","全无的 | 全无的， 缺乏的","quantity","0.2","keyword rule did not produce a confident match"
"presidency","职位； 任期","time","0.2","keyword rule did not produce a confident match"
"scurry","急跑， 疾行","society","0.2","keyword rule did not produce a confident match"
"beneficent","有益的； 行善的， 慈善的 | 有益的， 受益的 | 仁慈的，好慈善的；(对个人或社会)有益的","quantity","0.2","keyword rule did not produce a confident match"
"upheaval","剧变， 动乱， 大变动 | 举起， 抬起， 隆起； 动乱， 大变动","relation","0.2","keyword rule did not produce a confident match"
